,Tweet Id,Text,UTC,Created At,Favorites,Retweets,color,member
0,1545346987746201602,"[お知らせ]
本日の《Hi! JO1》は
お休みとさせていただきます。
次回は7/15(金)の投稿を予定しております。",2022-07-08T10:00:07.000Z,Fri Jul 08 10:00:07 +0000 2022,22703,4516,orange,Group
1,1545067313082564608,"NHK Eテレ
《 ハングルッ!ナビ 》
#河野純喜 が
出演させていただきました！

ありがとうございました！ 

#JO1 https://t.co/RqLE5lQQc1",2022-07-07T15:28:48.000Z,Thu Jul 07 15:28:48 +0000 2022,20552,5294,deepskyblue,Kono Junki
2,1545066306403442688,"日本テレビ系
《 秘密のケンミンSHOW 》に
#與那城奨 が
出演させていただきました！

ありがとうございました！

#JO1 https://t.co/oCa0vc83gb",2022-07-07T15:24:48.000Z,Thu Jul 07 15:24:48 +0000 2022,22442,5850,green,Yonashiro Sho
3,1545049469502181377,"[#白岩瑠姫]
彦星の髪色ガチャ🎋🌌

#JO1 #SHIROIWARUKI https://t.co/ZVJV24SBXN",2022-07-07T14:17:53.000Z,Thu Jul 07 14:17:53 +0000 2022,39312,10208,silver,Shiroiwa Ruki
4,1545008470646456320,"準備しています！
少しお待ちください🙌🏻 https://t.co/zJszrtNJxh",2022-07-07T11:34:58.000Z,Thu Jul 07 11:34:58 +0000 2022,15453,3949,orange,Group
5,1545002436732997632,"[📢] JO1×フジテレビ 
新冠番組 “地上波4週連続” 放送決定! 

＜ JO1CX-TV ＞
8月19日(金)より放送スタート！
お見逃しなく👀💥

▼詳細
https://t.co/S65ZHvHNk7

#JO1 #JO1CXTV",2022-07-07T11:11:00.000Z,Thu Jul 07 11:11:00 +0000 2022,23748,8385,orange,Group
6,1544992117683916800,"[📢] 今日7/7(木) 20:30~
少しだけInstaliveします🥸✨

フォローしてお待ちくださいね！
https://t.co/LBX2JZY4xV

Come and check our Instalive from Korea!

 #JO1",2022-07-07T10:30:00.000Z,Thu Jul 07 10:30:00 +0000 2022,19859,6436,orange,Group
7,1544923085396398080,"[#JO1]
Hi JAM〜🌻
今日も1日たのしもうね！

하트 보낼게용 ☺︎💛뿅~~ https://t.co/NdzSEmfJ1w",2022-07-07T05:55:41.000Z,Thu Jul 07 05:55:41 +0000 2022,34498,9178,orange,Group
8,1544886423660232706,"[🙋🏻‍♂️7/7(木) 出演情報 ]

▫️21:00- 日本テレビ系
《 秘密のケンミンSHOW 》
與那城奨

▫️23:00- NHK Eテレ
《 ハングルッ!ナビ 》
河野純喜

#JO1",2022-07-07T03:30:00.000Z,Thu Jul 07 03:30:00 +0000 2022,13853,4053,deepskyblue,Kono Junki
9,1544713240810520576,"ニッポン放送
《 #JO1 のオールナイトニッポンX 》

今週は
#大平祥生 #白岩瑠姫 #金城碧海
でお送りさせていただきました🤠

ありがとうございました！

#JO1ANNX https://t.co/gYhQmJblpQ",2022-07-06T16:01:50.000Z,Wed Jul 06 16:01:50 +0000 2022,20272,5698,gold,Ohira Shosei
10,1544683463252807680,"[#豆原一成]
イェイ
お豆です
おやすみなさい

#JO1 #MAMEHARAISSEI https://t.co/5RgFFmvAFW",2022-07-06T14:03:31.000Z,Wed Jul 06 14:03:31 +0000 2022,32153,8202,red,Mamehara Issei
11,1544670579633971206,"[#河野純喜]
สบายดีมั้ยครับ?
คุณคนผมแดง!
ครับ! สบายดีครับ🎶

#JO1 #KONOJUNKI https://t.co/weiW2Z7O1W",2022-07-06T13:12:19.000Z,Wed Jul 06 13:12:19 +0000 2022,33659,10857,deepskyblue,Kono Junki
12,1544661134111801346,"[🙋🏻‍♂️7/6(水) 出演情報 ]

▫️24:00- ニッポン放送
《 #JO1 のオールナイトニッポンX 》

#JO1ANNX",2022-07-06T12:34:47.000Z,Wed Jul 06 12:34:47 +0000 2022,12050,3602,orange,Group
13,1544652577266352130,"[JO1 BEHIND] KCON 2022 Premiere
(https://t.co/MbjHAPiT4I)

#JO1 https://t.co/8zncyoWTgf",2022-07-06T12:00:47.000Z,Wed Jul 06 12:00:47 +0000 2022,21781,7124,orange,Group
14,1544559961123893248,"สวัสดีครับ พวกเรา JO1
จากรายการ PRODUCE 101 JAPAN ครับ!

ตอนนี้พวกผมก็สนิทกันดีครับ!

อยากเจอแฟนๆชาวไทยทุกๆคนเร็วๆแล้วครับ🥰

#JO1 #อยากให้ประเทศไทยรู้JO1 https://t.co/xNOKMwpEFh",2022-07-06T05:52:45.000Z,Wed Jul 06 05:52:45 +0000 2022,35706,16014,orange,Group
15,1544154096256503808,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA
#Jamming_with_JO1 https://t.co/fJRDWN3Snf",2022-07-05T03:00:00.000Z,Tue Jul 05 03:00:00 +0000 2022,13252,4080,orange,Group
16,1543869738404630528,"[#川尻蓮]
みんなの夏といえば？？
🍉☀️🌻🍹🍧🌊🌴⛵️🎐🎇

#JO1 #KAWASHIRIREN https://t.co/Z4ruSqxqQy",2022-07-04T08:10:04.000Z,Mon Jul 04 08:10:04 +0000 2022,34250,9026,darkblue,Kawashiri Ren
17,1543429322815537152,"JO1 FCコンテンツ
『JO1交換日記』更新

こんにちは！川西拓実です☀️

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb2KLOq

#JO1 #KIZUNA #JO1交換日記 #川西拓実 #KAWANISHITAKUMI https://t.co/ApwZmwrJF3",2022-07-03T03:00:00.000Z,Sun Jul 03 03:00:00 +0000 2022,19354,5496,hotpink,Kawanishi Takumi
18,1543066938208919555,"JO1 FCコンテンツ
『JO1 Challenge 』更新！

🔸洗濯バサミタワー🔸

JO1公式HP内 FCコンテンツ
『MOVIE』よりチェックして下さい！

▶️https://t.co/3SLfb2KLOq

#JO1 #KIZUNA
#JO1_Challenge #RSURUBOSHION #鶴房汐恩 https://t.co/GUf63TcVPC",2022-07-02T03:00:01.000Z,Sat Jul 02 03:00:01 +0000 2022,13332,4075,gray,Tsurubo Shion
19,1542825354850713601,"[#Hi_JO1 ~Chill~] TAKUMI × SHOSEI フォトジェニック！teamLab
(https://t.co/mA1bBIr9bc)

#JO1 #JO1_Chill #川西拓実 #大平祥生 https://t.co/w6vlnK9bpg",2022-07-01T11:00:03.000Z,Fri Jul 01 11:00:03 +0000 2022,22959,7347,hotpink,Kawanishi Takumi
20,1542719646360604673,"2022 JO1 1ST
ARENA LIVE TOUR 'KIZUNA'
22.9.3 @ AICHI - START

JO1 Mail 会員チケット先行開始！
2022年7月4日（月）23:59まで

特設ページ
▶️ https://t.co/D0g73LrxfH

#JO1 #JO1_ARENA_TOUR #KIZUNA",2022-07-01T04:00:00.000Z,Fri Jul 01 04:00:00 +0000 2022,13381,3651,orange,Group
21,1542342160309047297,"JO1 FCコンテンツ
『JO1交換日記』更新

こんにちは！

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA #JO1交換日記 #大平祥生 #OHIRASHOSEI https://t.co/Rm7oLtc1zG",2022-06-30T03:00:01.000Z,Thu Jun 30 03:00:01 +0000 2022,16503,4773,gold,Ohira Shosei
22,1542176082153316352,"ニッポン放送
《 #JO1 のオールナイトニッポンX 》

#木全翔也 #白岩瑠姫 #河野純喜
が出演させていただきました😉✨

今週もリアタイいただいた皆さま
ありがとうございました！

#JO1ANNX https://t.co/TUIQoVAbYT",2022-06-29T16:00:04.000Z,Wed Jun 29 16:00:04 +0000 2022,22150,6153,silver,Shiroiwa Ruki
23,1542108286207795200,"[#大平祥生]

遅くなってごめんね🙏
たくさんらぶです🍓

#JO1 #OHIRASHOSEI https://t.co/Jbn3XVp2K1",2022-06-29T11:30:41.000Z,Wed Jun 29 11:30:41 +0000 2022,34940,9029,gold,Ohira Shosei
24,1542076154294571009,"JO1 OFFICIAL FANCLUB
川西拓実バースデー特設ページ公開！

JO1公式HP FCコンテンツ
『SPECIAL』よりチェックして下さい
▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA #川西拓実 https://t.co/QvgmePYlUU",2022-06-29T09:23:00.000Z,Wed Jun 29 09:23:00 +0000 2022,13730,3833,hotpink,Kawanishi Takumi
25,1542019332108333056,"[🙋🏻‍♂️6/29(水) 出演情報 ]

▫️24:00- ニッポン放送
《 #JO1 のオールナイトニッポンX 》

#JO1ANNX",2022-06-29T05:37:12.000Z,Wed Jun 29 05:37:12 +0000 2022,11693,3381,orange,Group
26,1541741018005270529,"NHK《 沼にハマってきいてみた 》
#大平祥生 が
出演させていただきました！

ありがとうございました！

#JO1 #沼ハマ https://t.co/81gLIauPFM",2022-06-28T11:11:17.000Z,Tue Jun 28 11:11:17 +0000 2022,21578,5773,gold,Ohira Shosei
27,1541723084008198144,"[J-LOG] JO1'S VLOG 金城碧海
｜with 瑠姫くん｜
下北沢古着めぐり｜焼肉
(https://t.co/Jpg0KQropp)

#JO1 #JLOG #金城碧海 #KINJOSUKAI https://t.co/JY4EgCBhO5",2022-06-28T10:00:01.000Z,Tue Jun 28 10:00:01 +0000 2022,23245,7847,black,Kinjo Sukai
28,1541651539714273280,"[🙋🏻‍♂️6/28(火) 出演情報 ]

▫️19:30- NHK
《 沼にハマってきいてみた 》

大平祥生が
出演させていただきます！

#JO1",2022-06-28T05:15:44.000Z,Tue Jun 28 05:15:44 +0000 2022,13765,3786,gold,Ohira Shosei
29,1541617383130902528,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA
#Jamming_with_JO1 https://t.co/dbd2R7b1zW",2022-06-28T03:00:00.000Z,Tue Jun 28 03:00:00 +0000 2022,11613,3758,orange,Group
30,1541412861737865218,"[#佐藤景瑚]
ヨントンありがとうございました！
ヨントンいつも隣の河野さんです！

#JO1 #SATOKEIGO https://t.co/8OVqUxFf3k",2022-06-27T13:27:18.000Z,Mon Jun 27 13:27:18 +0000 2022,32061,8550,brown,Sato Keigo
31,1541408778364801025,"豆は超難問バージョンを用意するから
楽しみに待っててね😏👍🏼",2022-06-27T13:11:05.000Z,Mon Jun 27 13:11:05 +0000 2022,14972,3469,orange,Group
32,1541398236606627840,"[#與那城奨]
答えはるきとけいごとたくみだよー！！
3人全員当たった人いる？

#JO1 #YONASHIROSHO https://t.co/suK2AHQd1N",2022-06-27T12:29:12.000Z,Mon Jun 27 12:29:12 +0000 2022,30845,7949,green,Yonashiro Sho
33,1541304240098131968,"[#與那城奨]
最後は3人！！！
誰が誰か分かるかな！？？

#KIZUNAチャレンジ
#JO1 #YONASHIROSHO https://t.co/HM79fGc7uT",2022-06-27T06:15:41.000Z,Mon Jun 27 06:15:41 +0000 2022,26868,7202,green,Yonashiro Sho
34,1541013408039985152,"[JO1 X サンリオ新キャラ開発プロジェクト] 
✏️EP.1✏️ 
JO1クリエイティブ社へ新しい依頼
(https://t.co/zY0DCNvL9r)

#JO1Xサンリオ新キャラ開発プロジェクト
#JO1 #JO1クリエイティブ社 https://t.co/kGY1vfqco1",2022-06-26T11:00:01.000Z,Sun Jun 26 11:00:01 +0000 2022,22199,7590,orange,Group
35,1540965003897221121,"JO1 2ND ALBUM “ KIZUNA”
オンライントーク会•サイン会が
終了しました！
ありがとうございました！！

秋のアリーナツアーも
楽しみに待っていてくださいね！

#JO1 #KIZUNA #With_Us https://t.co/PTSCqsd4JU",2022-06-26T07:47:41.000Z,Sun Jun 26 07:47:41 +0000 2022,33554,9502,orange,Group
36,1540892615800811521,"JO1 FCコンテンツ
『JO1交換日記』更新

はいさーい！

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA #JO1交換日記 #與那城奨 #YONASHIROSHO https://t.co/clcE8OtcqJ",2022-06-26T03:00:02.000Z,Sun Jun 26 03:00:02 +0000 2022,15577,4398,green,Yonashiro Sho
37,1540652641960984579,"[#木全翔也]
みんなおやすみ！いい夢見てねっ！

#JO1 #KIMATASYOYA https://t.co/eCFlt4saPj",2022-06-25T11:06:28.000Z,Sat Jun 25 11:06:28 +0000 2022,33246,8127,purple,Kimata Syoya
38,1540629343994810368,"[🙋🏻‍♂️6/25(土) 出演情報 ]

▫️21:30[WIB]- 
NET《 Tonight Show 》
※インドネシア国内でのみ視聴可能です

#JO1 #ALL_HOURS https://t.co/M9gYweCIZi",2022-06-25T09:33:53.000Z,Sat Jun 25 09:33:53 +0000 2022,16267,5051,orange,Group
39,1540626098056470531,"JO1 2ND ALBUM “ KIZUNA”
オンライントーク会•サイン会
1日目が終了しました！
ありがとうございました🫶🏻

#JO1 #KIZUNA #With_Us https://t.co/34LIlDOpZy",2022-06-25T09:20:59.000Z,Sat Jun 25 09:20:59 +0000 2022,34615,9827,orange,Group
40,1540288713741443074,"[#Hi_JO1] EP.19
🍜わんこラーメン大会結果発表🍜
(https://t.co/5Ve3pLMjB0)

#JO1 https://t.co/7olQdUmPBV",2022-06-24T11:00:21.000Z,Fri Jun 24 11:00:21 +0000 2022,19979,6289,orange,Group
41,1539988716261101568,"[#金城碧海]
たくみくん
お誕生日おめでとう！！！

ギリギリセーフ！！！...www

🐽🌸🍓🎟🛍🎀💓💗💖💘💕💞💝🌷👨‍❤️‍👨🧠👅👚1️⃣1️⃣2️⃣3️⃣🆙🆙

#HAPPYTAKUMIDAY
#JO1 #KINJOSUKAI https://t.co/IaS5lPMEj6",2022-06-23T15:08:16.000Z,Thu Jun 23 15:08:16 +0000 2022,30751,8201,hotpink,Kawanishi Takumi
42,1539986603548246016,"[#白岩瑠姫]
たくみ誕生日おめでとう！
こうやって少しづつ一緒に年を重ねていこうな！

#HAPPYTAKUMIDAY
#JO1 #SHIROIWARUKI https://t.co/1b5LDH6xqW",2022-06-23T14:59:52.000Z,Thu Jun 23 14:59:52 +0000 2022,31955,8081,hotpink,Kawanishi Takumi
43,1539982174778458112,"[#川西拓実]
23歳の誕生日お祝いしていただいた皆さん本当にありがとうございます！！
これからも、JO1と、川西拓実をよろしくお願いします😌
皆さんに会えるのを楽しみにしています！！

#JO1 #KAWANISHITAKUMI https://t.co/ZyJLL1Bi6g",2022-06-23T14:42:16.000Z,Thu Jun 23 14:42:16 +0000 2022,36744,9933,hotpink,Kawanishi Takumi
44,1539978330833063937,"[#與那城奨]
23歳おめでとう！！
かっこいいけど甘えん坊な
たくみが大好きだぞぉー！！😁

#HAPPYTAKUMIDAY
#JO1 #YONASHIROSHO https://t.co/8ZBXJVuojJ",2022-06-23T14:27:00.000Z,Thu Jun 23 14:27:00 +0000 2022,30780,7889,hotpink,Kawanishi Takumi
45,1539969566910349312,"[#河野純喜]
たくちゃんすきやで！

おめでと🎶

#HAPPYTAKUMIDAY
#JO1 #KONOJUNKI https://t.co/Y5E5qArG10",2022-06-23T13:52:10.000Z,Thu Jun 23 13:52:10 +0000 2022,35490,8958,hotpink,Kawanishi Takumi
46,1539946359155232768,"[#木全翔也]
今年の同い年シーズンはもう終わりかぁ！
いいにいさん今年も一緒に駆け抜けようぜっ！！

#HAPPYTAKUMIDAY
#JO1 #KIMATASYOYA https://t.co/uSihq1WjW3",2022-06-23T12:19:57.000Z,Thu Jun 23 12:19:57 +0000 2022,34603,9317,hotpink,Kawanishi Takumi
47,1539945840160407553,"[#豆原一成]
たくみくん誕生日おめでとう！
マジで憧れっす😭

#HAPPYTAKUMIDAY
#JO1 #MAMEHARAISSEI https://t.co/NnFwAZw6vs",2022-06-23T12:17:53.000Z,Thu Jun 23 12:17:53 +0000 2022,34012,8793,red,Mamehara Issei
48,1539923572977987586,"[🎉] #HAPPYTAKUMIDAY

この後 6/23(木) 20:00~
川西拓実
Birthday Instaliveを行います🎂🍓
https://t.co/LBX2K0gdM3

 #JO1 #川西拓実 #KAWANISHITAKUMI",2022-06-23T10:49:24.000Z,Thu Jun 23 10:49:24 +0000 2022,19471,5649,hotpink,Kawanishi Takumi
49,1539919571637116928,"[#川尻蓮]
たっくんおめでとう！🎊
これからも頼むぜ相棒！！

#HAPPYTAKUMIDAY
#JO1 #KAWASHIRIREN https://t.co/joLwgnrFB0",2022-06-23T10:33:30.000Z,Thu Jun 23 10:33:30 +0000 2022,36462,9814,darkblue,Kawashiri Ren
50,1539642345993666561,"[#佐藤景瑚]

おめたく！

#HAPPYTAKUMIDAY
#JO1 #SATOKEIGO https://t.co/nxqUEBbhtw",2022-06-22T16:11:55.000Z,Wed Jun 22 16:11:55 +0000 2022,40152,10228,hotpink,Kawanishi Takumi
51,1539639972839714816,"ニッポン放送
《 #JO1 のオールナイトニッポンX 》

今週は
#佐藤景瑚 #白岩瑠姫 #豆原一成
が出演させていただきました✨

ありがとうございました！！

#JO1ANNX https://t.co/YSdW9APkic",2022-06-22T16:02:29.000Z,Wed Jun 22 16:02:29 +0000 2022,22937,6125,red,Mamehara Issei
52,1539627307681587201,"[#鶴房汐恩]
クミさんおめでとう！！
クミさんとはこれからふざけまくりたいと思ってます！
これからも仲良くしてください👽

ちなみにお兄さん感はあまりないです笑

#HAPPYTAKUMIDAY
#JO1 #TSURUBOSHION https://t.co/Dkmu0FtZEw",2022-06-22T15:12:09.000Z,Wed Jun 22 15:12:09 +0000 2022,34242,9606,hotpink,Kawanishi Takumi
53,1539624248205099008,"[#HAPPYTAKUMIDAY]
220623
💖🍓HAPPY BIRTHDAY TAKUMI🍓💖

#JO1 #川西拓実 #KAWANISHITAKUMI https://t.co/7IM7BPlI7S",2022-06-22T15:00:00.000Z,Wed Jun 22 15:00:00 +0000 2022,39475,13235,hotpink,Kawanishi Takumi
54,1539588652124508163,"[🙋🏻‍♂️6/22(水) 出演情報 ]

▫️24:00- ニッポン放送
《 #JO1 のオールナイトニッポンX 》

#JO1ANNX",2022-06-22T12:38:33.000Z,Wed Jun 22 12:38:33 +0000 2022,12525,3635,orange,Group
55,1539578950590103560,"JO1｜'ALL HOURS' PRACTICE VIDEO
(https://t.co/gB5Lv19QzG)

#JO1 #ALL_HOURS",2022-06-22T12:00:00.000Z,Wed Jun 22 12:00:00 +0000 2022,22800,8079,orange,Group
56,1539507252146880513,"[#豆原一成]
スピンオフ配信ドラマ
「Birth of Chimera」にも出演します！！
仮面ライダーに関する発表が
沢山できて本当に嬉しいです！😭　
TTFCで配信です楽しみにしててください！

#JO1 #MAMEHARAISSEI https://t.co/5i5RAzSrUL",2022-06-22T07:15:06.000Z,Wed Jun 22 07:15:06 +0000 2022,25637,7027,red,Mamehara Issei
57,1539459591045455872,"[#鶴房汐恩]
宇宙の故郷のみんなに届くといいな。

#JO1 #TSURUBOSHION https://t.co/AAvaA9dgxk",2022-06-22T04:05:42.000Z,Wed Jun 22 04:05:42 +0000 2022,31473,7886,gray,Tsurubo Shion
58,1539458212235460610,"JO1 FCコンテンツ
『JO1スタッフブログ』
『PHOTO』更新！

2022 SANRIO FES Behind

JO1公式HP FCコンテンツ
『STAFF BLOG』『PHOTO』より
チェックして下さい
▶️https://t.co/3SLfb2LjDY

#JO1 #KIZUNA https://t.co/WiClxwY7Ik",2022-06-22T04:00:14.000Z,Wed Jun 22 04:00:14 +0000 2022,15530,4546,orange,Group
59,1539442284491870208,"スペースデリバリープロジェクト
-RETURN TO EARTH-
第二弾キックオフセレモニーに
登壇させていただきました！

宇宙飛行士さんの訓練着も
着用させていただきました🚀✨

#スペースデリバリープロジェクト 
#JO1 #JO1宇宙の旅 https://t.co/yx6xT5lJDs",2022-06-22T02:56:56.000Z,Wed Jun 22 02:56:56 +0000 2022,34382,10459,orange,Group
60,1539397761862627329,"KCON 2022 LAに
#JO1 が出演させていただきます！！

Let's have fun together~🥳🎈🎈 https://t.co/8KRBL5sOrb",2022-06-22T00:00:01.000Z,Wed Jun 22 00:00:01 +0000 2022,26801,9189,orange,Group
61,1539171274999468033,"JO1｜'With Us' RELAY DANCE
(https://t.co/cv9Mq0jwh0)

#JO1 #KIZUNA #With_Us",2022-06-21T09:00:03.000Z,Tue Jun 21 09:00:03 +0000 2022,24061,7851,orange,Group
62,1539073118093791232,"JO1 FC会員限定WEBラジオ
『Jamming with JO1』更新！

今回のメンバーは…

Jamming with JO1は
JO1公式HP内 FCコンテンツ
『WEB RADIO』よりチェックして下さい！

▶️https://t.co/3SLfb32mFY

#JO1 #KIZUNA
#Jamming_with_JO1 https://t.co/pvPTt42xg6",2022-06-21T02:30:00.000Z,Tue Jun 21 02:30:00 +0000 2022,13245,4273,orange,Group
63,1538873455638347776,"[#川西拓実]
誕生日お祝いしてくれてありがとう😊
まだ22歳やけど23歳も
めっちゃしあわせな１年になりそう〜

JAMいつもありがとう☺︎
これからもよろしく✨

#JO1 #KAWANISHITAKUMI https://t.co/9CxPlE2utI",2022-06-20T13:16:37.000Z,Mon Jun 20 13:16:37 +0000 2022,39913,10339,hotpink,Kawanishi Takumi
64,1538869285816107011,"＜JO1 2ND ALBUM発売記念 
ショーケースイベント「PARTY With Us」＞
アーカイブ配信は
明日6/21(火) 正午より公開予定です。

お楽しみにお待ちください！

#JO1 #KIZUNA #With_Us https://t.co/Ppsau1qE57",2022-06-20T13:00:03.000Z,Mon Jun 20 13:00:03 +0000 2022,16943,5059,orange,Group
65,1538848743663218688,"＜JO1 2ND ALBUM発売記念 
ショーケースイベント「PARTY With Us」＞
ご参加いただいた皆さま
ありがとうございました🎂🎉

アーカイブは現在準備を進めています。
公開の目処が立ち次第、
改めてご案内させていただきます。

#JO1 #KIZUNA #With_Us https://t.co/NWPh0MjD0Y",2022-06-20T11:38:25.000Z,Mon Jun 20 11:38:25 +0000 2022,29501,8628,orange,Group
66,1538812859693404160,"[#大平祥生]
JAM〜心配かけてごめんね！
僕は元気です！
皆さんも無理せず
体調に気をつけて過ごしてくださいね！

そして今日は楽しみましょう〜👼🏻

#JO1 #OHIRASHOSEI",2022-06-20T09:15:50.000Z,Mon Jun 20 09:15:50 +0000 2022,30040,7574,gold,Ohira Shosei
67,1538355899743485954,"JO1 FCコンテンツ
『JO1交換日記』更新

Hi みんな！

…続きは
JO1公式HP FCコンテンツ
『RELAY BLOG』よりチェックして下さい
▶️https://t.co/3SLfb2KLOq

#JO1 #KIZUNA #JO1交換日記 #金城碧海 #KINJOSUKAI https://t.co/tA2TyONYHG",2022-06-19T03:00:02.000Z,Sun Jun 19 03:00:02 +0000 2022,15009,4373,black,Kinjo Sukai
68,1537993513601744896,"JO1 FCコンテンツ
『JO1 Challenge 』更新！

🔸洗濯バサミタワー🔸

JO1公式HP内 FCコンテンツ
『MOVIE』よりチェックして下さい！

▶️https://t.co/3SLfb2KLOq

#JO1 #KIZUNA
#JO1_Challenge #KIMATASYOYA #木全翔也 https://t.co/HtMicDEu7L",2022-06-18T03:00:02.000Z,Sat Jun 18 03:00:02 +0000 2022,13065,4021,purple,Kimata Syoya
69,1537967241689702400,"関西テレビ
《 #土曜はナニする!? 》
#河野純喜 が
出演させていただきました✨🐔

ありがとうございました！

#JO1 #KIZUNA #With_Us https://t.co/NOrzPP69Nw",2022-06-18T01:15:39.000Z,Sat Jun 18 01:15:39 +0000 2022,22084,5645,deepskyblue,Kono Junki
70,1537797219021213701,"[🙋🏻‍♂️6/18(土) 出演情報 ]

▫️8:30- 関西テレビ
《  #土曜はナニする!? 》
#河野純喜 が出演させていただきます☀️

#JO1",2022-06-17T14:00:02.000Z,Fri Jun 17 14:00:02 +0000 2022,13157,3635,deepskyblue,Kono Junki
71,1537751921695641601,"[#Hi_JO1] EP.18🍜わんこラーメン大会開幕🍜
(https://t.co/enOFGV1GcV)

#JO1",2022-06-17T11:00:02.000Z,Fri Jun 17 11:00:02 +0000 2022,20105,6804,orange,Group
72,1537665564843581440,"2022 JO1 1ST
ARENA LIVE TOUR 'KIZUNA'

JO1 OFFICIAL FANCLUB 
会員チケット先行開始！
2022年6月20日(月) 23:59まで

特設ページ
✅ https://t.co/D0g73Ls55f

#JO1 #JO1_ARENA_TOUR #KIZUNA",2022-06-17T05:16:53.000Z,Fri Jun 17 05:16:53 +0000 2022,12864,3689,orange,Group
73,1537631781478100993,"▶︎ LINE MUSIC 
再生回数キャンペーンスタート🎧

■プレゼント内容
サイン入りラミネートパス
(1枚にメンバー1名のサイン入り
/ メンバーはランダム)：22名様

■応募期間
2022.6.17(Fri) 12:00〜
2022.6.23(Thu) 23:59まで

詳細は下記をご確認ください
https://t.co/EoEufERlGz

#JO1 #ALL_HOURS",2022-06-17T03:02:39.000Z,Fri Jun 17 03:02:39 +0000 2022,11010,3603,orange,Group
74,1537631130694094848,"▶︎Spotify Canvasシェアキャンペーン開催！

期間中にSpotifyで #ALL_HOURS を再生し
Instagramストーリーズでシェアしてくれた方の中から22名に手書きメッセージ入り画像プレゼント🎁

国内ユーザーの方
🔗https://t.co/I0TbItQ0Nn

海外の方 foreigners from here
🔗https://t.co/U2P53PBFhl

#JO1",2022-06-17T03:00:04.000Z,Fri Jun 17 03:00:04 +0000 2022,9983,3360,orange,Group
75,1537440335571611648,"NHK Eテレ《 ハングルッ!ナビ 》
#河野純喜 が
出演させていただきました！

ありがとうございました😉🎶

#JO1 #KIZUNA #With_Us https://t.co/Bb2xK1sWf1",2022-06-16T14:21:54.000Z,Thu Jun 16 14:21:54 +0000 2022,18688,4806,deepskyblue,Kono Junki
76,1537359333033447426,"JO1｜'ALL HOURS' - 220615 
JO1×YSL BEAUTY FOR ALL HOURS FOUNDATION​
(https://t.co/RJxUVCoCpK)

#JO1 #ALL_HOURS #YSLBEAUTY",2022-06-16T09:00:02.000Z,Thu Jun 16 09:00:02 +0000 2022,23512,8088,orange,Group
77,1537103238201483265,"ニッポン放送
《 #JO1 のオールナイトニッポンX 》
#與那城奨 #白岩瑠姫 #川尻蓮 が
出演させていただきました！
ありがとうございました✨✨

新曲 #ALL_HOURS 
ぜひチェックしてくださいね！
🎶https://t.co/Rhty0RkT8Y

#JO1ANNX #クジラ男 😅 https://t.co/jmXsOZvLsu",2022-06-15T16:02:24.000Z,Wed Jun 15 16:02:24 +0000 2022,20858,6302,darkblue,Kawashiri Ren
78,1537087546861182976,"[🎧] JO1 × YSL BEAUTY
FOR ALL HOURS LIQUID
オリジナルソング '#ALL_HOURS'

各サブスクリプションにて配信スタート！
(https://t.co/Rhty0Rkljq)

#JO1 #YSLBEAUTY https://t.co/sSNl2IyQYQ",2022-06-15T15:00:03.000Z,Wed Jun 15 15:00:03 +0000 2022,19206,6454,orange,Group
79,1537076610293448705,"[#與那城奨]
Thank you for watching today’s our performance!!

#JO1 #YONASHIROSHO https://t.co/cetdPor4R6",2022-06-15T14:16:36.000Z,Wed Jun 15 14:16:36 +0000 2022,22466,5837,green,Yonashiro Sho
80,1537033384341688321,"[🙋🏻‍♂️6/15(水) 出演情報 ]

▫️24:00- ニッポン放送
《 #JO1 のオールナイトニッポンX 》
今日は #ALL_HOURS リリースSP🎉

お楽しみに〜〜

#JO1ANNX",2022-06-15T11:24:50.000Z,Wed Jun 15 11:24:50 +0000 2022,14179,4369,orange,Group
81,1537032570395045888,"JO1×YSL BEAUTY 
FOR ALL HOURS LIQUID
スペシャルライブ

生配信ご視聴いただいた皆様
ありがとうございました！

#ALL_HOURS このあと
24時音源配信スタート！
たくさん聴いてくださいね〜

#JO1 #YSLBEAUTY https://t.co/KFlrrkjWuE",2022-06-15T11:21:36.000Z,Wed Jun 15 11:21:36 +0000 2022,29776,8785,orange,Group
